Date,Open,High,Low,Final,Volume,Name
2010-11-02,48480000,48520000,47860001,48279999,105800,EC
2010-11-03,48290001,48740002,47849998,48450001,187000,EC
2010-11-04,48910000,50000000,48459999,49849998,257400,EC
2010-11-05,49880001,51750000,49639999,51590000,229400,EC
2010-11-08,51590000,51919998,50310001,51919998,300600,EC
2010-11-09,51790001,51790001,50759998,50880001,252500,EC
2010-11-10,49860001,50490002,48669998,50000000,341400,EC
2010-11-11,49189999,49380001,46380001,47779999,753200,EC
2010-11-12,46200001,47160000,44139999,45330002,648700,EC
2010-11-15,45400002,46650002,45400002,46020000,242300,EC
2010-11-16,44700001,44700001,41520000,43680000,666700,EC
2010-11-17,44139999,45270000,43849998,44849998,236500,EC
2010-11-18,46639999,47500000,45459999,46130001,372500,EC
2010-11-19,45270000,45270000,43599998,43860001,408300,EC
2010-11-22,43799999,44200001,43290001,44000000,348300,EC
2010-11-23,42570000,43000000,42369999,42750000,141900,EC
2010-11-24,43060001,43840000,43060001,43730000,109700,EC
2010-11-26,41040001,41430000,40779999,41139999,309000,EC
2010-11-29,40880001,40880001,39400002,40470001,573100,EC
2010-11-30,39509998,40200001,38849998,40169998,362900,EC
2010-12-01,40700001,40830002,39700001,40790001,472000,EC
2010-12-02,40730000,42549999,40570000,42380001,422000,EC
2010-12-03,42830002,42830002,41669998,41880001,461000,EC
2010-12-06,42820000,43189999,42360001,43169998,263200,EC
2010-12-07,43959999,44599998,42299999,42400002,346500,EC
2010-12-08,42910000,43070000,41869999,42470001,231000,EC
2010-12-09,42669998,43220001,42520000,43200001,220200,EC
2010-12-10,43450001,43830002,42450001,43770000,210600,EC
2010-12-13,43560001,43950001,42840000,42900002,322800,EC
2010-12-14,43430000,44430000,43430000,43900002,277900,EC
2010-12-15,43799999,44049999,42419998,42599998,236100,EC
2010-12-16,42880001,42970001,42000000,42500000,185400,EC
2010-12-17,42700001,42700001,40950001,40950001,612100,EC
2010-12-20,40830002,41840000,40830002,41369999,172800,EC
2010-12-21,41919998,41930000,41419998,41630001,121800,EC
2010-12-22,41860001,42630001,41650002,42590000,175700,EC
2010-12-23,42580002,42610001,41939999,41980000,102100,EC
2010-12-27,41970001,42349998,41439999,42029999,155300,EC
2010-12-28,41430000,41509998,40630001,41500000,302000,EC
2010-12-29,41529999,43130001,41139999,42580002,176700,EC
2010-12-30,42939999,43759998,42430000,43029999,244700,EC
2010-12-31,43130001,43669998,43000000,43619999,110100,EC
2011-01-03,43369999,43369999,41959999,42520000,335500,EC
2011-01-04,42500000,42500000,41220001,41700001,336600,EC
2011-01-05,42330002,42330002,41160000,41279999,331500,EC
2011-01-06,41509998,42250000,40549999,40810001,342400,EC
2011-01-07,41189999,41299999,40580002,40970001,394100,EC
2011-01-10,41000000,41599998,40549999,40939999,284600,EC
2011-01-11,41419998,41520000,40980000,41250000,271400,EC
2011-01-12,42000000,42490002,42000000,42250000,314100,EC
2011-01-13,42560001,43169998,42560001,43169998,247900,EC
2011-01-14,43279999,43630001,42799999,43060001,163900,EC
2011-01-18,43639999,43869999,43049999,43810001,222400,EC
2011-01-19,43900002,44189999,43259998,43560001,199400,EC
2011-01-20,43599998,43599998,42080002,42410000,137300,EC
2011-01-21,42840000,42990002,42560001,42730000,107300,EC
2011-01-24,43090000,43470001,42320000,42330002,142400,EC
2011-01-25,42380001,42540001,41270000,41389999,180800,EC
2011-01-26,41790001,42709999,41549999,42650002,142000,EC
2011-01-27,43080002,43110001,42259998,42369999,217400,EC
2011-01-28,42639999,42639999,41939999,42259998,165700,EC
2011-01-31,42669998,42830002,42380001,42740002,205400,EC
2011-02-01,43970001,43970001,42580002,43099998,238600,EC
2011-02-02,43099998,43099998,42650002,42689999,91700,EC
2011-02-03,43110001,43110001,41990002,42070000,134000,EC
2011-02-04,42060001,42349998,41169998,41389999,151900,EC
2011-02-07,41610001,41750000,41299999,41720001,231600,EC
2011-02-08,41660000,42380001,41650002,42180000,211000,EC
2011-02-09,42279999,42669998,41900002,42380001,317500,EC
2011-02-10,42279999,42279999,41400002,41680000,200900,EC
2011-02-11,41779999,41980000,41240002,41259998,275800,EC
2011-02-14,41200001,41660000,41200001,41330002,237300,EC
2011-02-15,41290001,41639999,41009998,41029999,161200,EC
2011-02-16,41400002,41490002,41040001,41040001,272900,EC
2011-02-17,41099998,41099998,40540001,40570000,354500,EC
2011-02-18,40520000,40660000,39689999,39980000,430800,EC
2011-02-22,39770000,40389999,39660000,39730000,362700,EC
2011-02-23,39700001,41820000,39000000,41680000,885700,EC
2011-02-24,41830002,42099998,41509998,41849998,648100,EC
2011-02-25,41790001,42150002,41500000,41759998,363900,EC
2011-02-28,41799999,41970001,41349998,41860001,233500,EC
2011-03-01,41970001,42090000,41689999,41980000,388600,EC
2011-03-02,41990002,41990002,41240002,41910000,147100,EC
2011-03-03,41980000,42700001,41410000,42610001,462300,EC
2011-03-04,42750000,43230000,42560001,43189999,503900,EC
2011-03-07,43240002,43480000,43000000,43060001,500800,EC
2011-03-08,42599998,43040001,42080002,42400002,298100,EC
2011-03-09,42240002,42619999,42139999,42610001,252100,EC
2011-03-10,42189999,42380001,41750000,41970001,432000,EC
2011-03-11,41220001,42389999,41220001,41990002,316800,EC
2011-03-14,41919998,42160000,41060001,41500000,265500,EC
2011-03-15,40500000,40500000,39500000,39990002,269400,EC
2011-03-16,40119999,40570000,39279999,39540001,293200,EC
2011-03-17,40549999,41400002,40380001,40520000,463600,EC
2011-03-18,40980000,40980000,39990002,40200001,498700,EC
2011-03-21,41410000,41410000,40540001,40880001,218600,EC
2011-03-22,41029999,41240002,40570000,41209999,164900,EC
2011-03-23,41520000,42009998,41110001,42009998,354200,EC
2011-03-24,42250000,42430000,41470001,41549999,248500,EC
2011-03-25,41490002,41610001,40410000,40720001,302200,EC
2011-03-28,40889999,41459999,40680000,41220001,310800,EC
2011-03-29,41349998,41500000,40750000,41220001,292300,EC
2011-03-30,41169998,41610001,40910000,41500000,277600,EC
2011-03-31,41630001,42189999,41490002,41669998,229400,EC
2011-04-01,42119999,42299999,41599998,42029999,382500,EC
2011-04-04,42209999,42299999,41730000,42259998,455600,EC
2011-04-05,42290001,42779999,42240002,42630001,333300,EC
2011-04-06,43470001,43490002,42189999,42360001,300100,EC
2011-04-07,42060001,42279999,41430000,41590000,195800,EC
2011-04-08,41799999,42020000,41259998,41490002,143000,EC
2011-04-11,41490002,41490002,40250000,40470001,273600,EC
2011-04-12,40320000,40529999,39630001,39660000,400900,EC
2011-04-13,39970001,40630001,39889999,40540001,177200,EC
2011-04-14,40430000,40889999,40099998,40630001,173700,EC
2011-04-15,40709999,40849998,40320000,40610001,105400,EC
2011-04-18,40220001,40220001,39740002,40020000,181000,EC
2011-04-19,40029999,40759998,39820000,40720001,209800,EC
2011-04-20,41340000,42220001,41200001,42180000,205100,EC
2011-04-21,42099998,42900002,41889999,42889999,139000,EC
2011-04-25,42990002,42990002,42270000,42599998,240300,EC
2011-04-26,42820000,42830002,42330002,42740002,271400,EC
2011-04-27,42900002,42980000,42369999,42910000,211200,EC
2011-04-28,43200001,43669998,43090000,43669998,241200,EC
2011-04-29,43779999,43980000,43419998,43869999,228000,EC
2011-05-02,44000000,44240002,43389999,43540001,300000,EC
2011-05-03,43439999,43450001,42619999,42770000,279000,EC
2011-05-04,42799999,43230000,42040001,43040001,364300,EC
2011-05-05,42990002,43830002,42000000,42490002,458500,EC
2011-05-06,42770000,43160000,42360001,42529999,287100,EC
2011-05-09,42700001,43060001,42270000,42419998,199000,EC
2011-05-10,42680000,43910000,42680000,43830002,778700,EC
2011-05-11,43900002,43930000,42700001,43180000,431300,EC
2011-05-12,42950001,43549999,42599998,43450001,388000,EC
2011-05-13,43290001,43439999,42980000,43259998,376100,EC
2011-05-16,42980000,43259998,42000000,42139999,218800,EC
2011-05-17,42060001,42480000,41790001,42389999,321800,EC
2011-05-18,42189999,42830002,42040001,42540001,159100,EC
2011-05-19,42689999,44000000,42669998,43830002,974400,EC
2011-05-20,43860001,43919998,42900002,43540001,404600,EC
2011-05-23,43459999,43770000,42759998,43130001,200700,EC
2011-05-24,42740002,43639999,42740002,43230000,247000,EC
2011-05-25,42930000,43450001,42799999,43099998,194900,EC
2011-05-26,43110001,43549999,42990002,43540001,388800,EC
2011-05-27,43799999,44090000,43580002,43980000,166000,EC
2011-05-31,44230000,45610001,43490002,45470001,561700,EC
2011-06-01,45849998,45889999,44540001,44869999,469900,EC
2011-06-02,44830002,45590000,44660000,45040001,409400,EC
2011-06-03,44660000,45509998,44660000,45230000,531100,EC
2011-06-06,45060001,45900002,44950001,45610001,286000,EC
2011-06-07,45610001,46130001,45470001,46000000,749600,EC
2011-06-08,45869999,46349998,45410000,45880001,538100,EC
2011-06-09,46169998,46270000,45360001,45490002,586300,EC
2011-06-10,45549999,45650002,45000000,45139999,534300,EC
2011-06-13,45000000,45450001,44849998,45000000,453400,EC
2011-06-14,45290001,45790001,44419998,44810001,626300,EC
2011-06-15,44669998,44900002,43040001,43130001,285400,EC
2011-06-16,43070000,43180000,42160000,42650002,264100,EC
2011-06-17,42869999,43150002,42540001,42599998,130200,EC
2011-06-20,42330002,42910000,42299999,42540001,161100,EC
2011-06-21,42860001,43060001,42540001,42750000,186700,EC
2011-06-22,42720001,43270000,42720001,42840000,159000,EC
2011-06-23,41919998,42459999,41560001,42340000,268200,EC
2011-06-24,42220001,42750000,41970001,42299999,401600,EC
2011-06-27,42139999,42750000,41990002,42709999,134500,EC
2011-06-28,42849998,43119999,42450001,42930000,240600,EC
2011-06-29,43029999,43590000,42889999,43570000,385300,EC
2011-06-30,43889999,44130001,43580002,44009998,650100,EC
2011-07-01,44020000,44320000,43590000,44230000,410200,EC
2011-07-05,44509998,44580002,43360001,43680000,664300,EC
2011-07-06,43720001,44000000,42330002,42790001,450800,EC
2011-07-07,43259998,43400002,42330002,42419998,287200,EC
2011-07-08,41790001,42599998,41759998,42310001,177000,EC
2011-07-11,41810001,42060001,40700001,40880001,463900,EC
2011-07-12,40779999,41040001,40500000,40650002,493700,EC
2011-07-13,40759998,41389999,40759998,41330002,616900,EC
2011-07-14,41450001,41930000,41009998,41099998,366700,EC
2011-07-15,41320000,41790001,40709999,40869999,370400,EC
2011-07-18,40770000,41520000,40540001,41459999,487400,EC
2011-07-19,41779999,42259998,41419998,42130001,509500,EC
2011-07-20,42270000,42299999,41880001,41950001,219200,EC
2011-07-21,42299999,42400002,41799999,42240002,298300,EC
2011-07-22,42310001,42470001,41950001,42360001,342000,EC
2011-07-25,42060001,43500000,42060001,42830002,1092400,EC
2011-07-26,42740002,42799999,42270000,42470001,339100,EC
2011-07-27,42349998,42720001,42279999,42360001,455300,EC
2011-07-28,42270000,42639999,42259998,42500000,453400,EC
2011-07-29,42240002,42470001,41869999,42250000,379000,EC
2011-08-01,42570000,42709999,42000000,42549999,244600,EC
2011-08-02,42369999,42660000,41849998,41860001,293200,EC
2011-08-03,42040001,42299999,41520000,42220001,482300,EC
2011-08-04,41750000,41779999,40889999,40939999,715100,EC
2011-08-05,41360001,41360001,40000000,40900002,862600,EC
2011-08-08,39959999,40180000,39099998,39310001,1240700,EC
2011-08-09,39180000,41400002,38860001,41389999,855900,EC
2011-08-10,41020000,41349998,40299999,40490002,514500,EC
2011-08-11,40930000,41520000,40470001,41200001,674200,EC
2011-08-12,41639999,41990002,41240002,41820000,405200,EC
2011-08-15,41950001,42959999,41689999,42849998,251300,EC
2011-08-16,42770000,42770000,41509998,41840000,446500,EC
2011-08-17,42139999,42490002,41590000,42119999,340500,EC
2011-08-18,41119999,41419998,40340000,40369999,511600,EC
2011-08-19,40180000,40750000,40049999,40220001,429300,EC
2011-08-22,40810001,40869999,40430000,40709999,284800,EC
2011-08-23,40950001,41410000,40709999,41410000,426300,EC
2011-08-24,41240002,41400002,40590000,40660000,418100,EC
2011-08-25,40880001,40950001,40070000,40330002,542500,EC
2011-08-26,39980000,40860001,39830002,40759998,300600,EC
2011-08-29,41560001,42730000,41200001,42650002,465400,EC
2011-08-30,42500000,43779999,42340000,43470001,428800,EC
2011-08-31,43799999,44000000,43099998,43720001,410100,EC
2011-09-01,43709999,44000000,43570000,43810001,399200,EC
2011-09-02,42990002,43740002,42799999,43669998,450600,EC
2011-09-06,42360001,43189999,42290001,43130001,307200,EC
2011-09-07,43810001,43919998,43209999,43509998,235700,EC
2011-09-08,43270000,43540001,42980000,43139999,202500,EC
2011-09-09,42470001,43070000,42389999,42470001,293300,EC
2011-09-12,41930000,42450001,41650002,42450001,241100,EC
2011-09-13,42509998,43130001,42090000,42840000,261600,EC
2011-09-14,42990002,43119999,42299999,42810001,321500,EC
2011-09-15,44000000,44189999,43310001,44150002,681600,EC
2011-09-16,44070000,46000000,44060001,45529999,1468600,EC
2011-09-19,44880001,44939999,44099998,44610001,655400,EC
2011-09-20,44910000,45349998,44459999,44560001,418200,EC
2011-09-21,44419998,44419998,42459999,42700001,427900,EC
2011-09-22,42000000,42000000,40099998,40320000,595200,EC
2011-09-23,40169998,41090000,39889999,40090000,483000,EC
2011-09-26,40380001,40840000,39459999,40759998,310600,EC
2011-09-27,41590000,41930000,40799999,41060001,390600,EC
2011-09-28,41250000,41570000,40070000,40130001,431300,EC
2011-09-29,41020000,41549999,40380001,41549999,515600,EC
2011-09-30,40820000,40980000,40240002,40290001,296100,EC
2011-10-03,40110001,40459999,38400002,38470001,498900,EC
2011-10-04,38009998,39570000,37480000,39419998,488700,EC
2011-10-05,39680000,40500000,39480000,40330002,401300,EC
2011-10-06,40250000,40759998,40009998,40400002,490600,EC
2011-10-07,40040001,40990002,39980000,40320000,714400,EC
2011-10-10,40299999,41259998,40299999,40880001,607800,EC
2011-10-11,40689999,40990002,40349998,40639999,248900,EC
2011-10-12,41040001,41759998,40000000,41200001,275600,EC
2011-10-13,40950001,41400002,40049999,41119999,300200,EC
2011-10-14,41939999,42119999,41360001,42070000,632700,EC
2011-10-17,42209999,42869999,41730000,41950001,338200,EC
2011-10-18,42150002,42419998,40900002,41889999,591000,EC
2011-10-19,41910000,42020000,41320000,41470001,276100,EC
2011-10-20,41320000,41759998,41080002,41730000,521900,EC
2011-10-21,42369999,42820000,41889999,42529999,380900,EC
2011-10-24,42970001,43040001,42549999,42939999,227100,EC
2011-10-25,43150002,43419998,42560001,42619999,248200,EC
2011-10-26,43340000,43340000,42279999,42799999,280900,EC
2011-10-27,43720001,44130001,43180000,44020000,383700,EC
2011-10-28,43770000,43950001,43180000,43580002,188700,EC
2011-10-31,43119999,43740002,42500000,42540001,172200,EC
2011-11-01,41849998,42240002,41500000,41980000,288600,EC
2011-11-02,42790001,42970001,41930000,42230000,264600,EC
2011-11-03,42720001,42959999,42070000,42560001,314500,EC
2011-11-04,42599998,42950001,41849998,42060001,310600,EC
2011-11-07,42009998,43119999,42009998,42919998,255600,EC
2011-11-08,42830002,42950001,42389999,42880001,238800,EC
2011-11-09,42099998,42529999,41730000,41860001,353900,EC
2011-11-10,42310001,42450001,41580002,41869999,244200,EC
2011-11-11,42240002,42750000,41099998,42150002,223800,EC
2011-11-14,42000000,42250000,41580002,42230000,63800,EC
2011-11-15,41930000,42250000,41750000,42049999,189200,EC
2011-11-16,41700001,42180000,41560001,41610001,108600,EC
2011-11-17,41740002,42110001,41080002,41439999,477700,EC
2011-11-18,41720001,41950001,41400002,41560001,188900,EC
2011-11-21,41080002,41160000,40430000,40799999,269000,EC
2011-11-22,41119999,41200001,40570000,40990002,255200,EC
2011-11-23,40799999,40799999,39720001,40009998,240700,EC
2011-11-25,40220001,40250000,39750000,39930000,144700,EC
2011-11-28,41000000,41299999,40750000,41189999,354900,EC
2011-11-29,41299999,41400002,40810001,41230000,335800,EC
2011-11-30,42070000,42250000,41680000,42220001,523200,EC
2011-12-01,42020000,42820000,41540001,42470001,491600,EC
2011-12-02,43029999,43419998,42700001,43360001,338700,EC
2011-12-05,43500000,43669998,42669998,42880001,357000,EC
2011-12-06,43060001,43060001,42139999,42369999,325600,EC
2011-12-07,42110001,43279999,41919998,43130001,157800,EC
2011-12-08,42990002,43330002,42130001,42669998,200800,EC
2011-12-09,42900002,43570000,42810001,43450001,220100,EC
2011-12-12,43099998,43299999,42490002,43119999,184500,EC
2011-12-13,43580002,43599998,43049999,43180000,409000,EC
2011-12-14,43139999,43139999,42349998,42500000,455700,EC
2011-12-15,43509998,43509998,42610001,42869999,360700,EC
2011-12-16,42880001,43540001,42619999,43000000,669000,EC
2011-12-19,43259998,43349998,42570000,42689999,338300,EC
2011-12-20,45060001,45070000,43160000,43779999,571700,EC
2011-12-21,44000000,44220001,43520000,44200001,408800,EC
2011-12-22,44490002,44759998,44220001,44680000,280700,EC
2011-12-23,44840000,44910000,44299999,44700001,168100,EC
2011-12-27,44560001,44759998,44180000,44549999,232500,EC
2011-12-28,44410000,44560001,43709999,43959999,264900,EC
2011-12-29,43959999,44980000,43959999,44549999,368300,EC
2011-12-30,44680000,44980000,44349998,44520000,100400,EC
2012-01-03,44599998,45009998,44369999,44970001,369300,EC
2012-01-04,44900002,46020000,44900002,46020000,323000,EC
2012-01-05,45849998,45970001,45389999,45959999,176700,EC
2012-01-06,45849998,46150002,45419998,45779999,183000,EC
2012-01-09,46000000,46570000,45840000,46529999,152200,EC
2012-01-10,47000000,48240002,46599998,48220001,424800,EC
2012-01-11,48139999,49000000,47860001,48869999,392900,EC
2012-01-12,48720001,48990002,47160000,47279999,996800,EC
2012-01-13,46240002,48529999,46000000,48480000,677100,EC
2012-01-17,48860001,49380001,48630001,49160000,526200,EC
